name,epochs,temperature,alpha,gamma,objective
heur043_n_300_m_12914,100,100.0,0.92,0.7,17496
heur043_n_300_m_12914,100,100.0,0.92,0.9,17496
heur043_n_300_m_12914,100,100.0,0.95,0.7,17496
heur043_n_300_m_12914,100,100.0,0.95,0.9,17496
heur043_n_300_m_12914,100,1000.0,0.92,0.7,17496
heur043_n_300_m_12914,100,1000.0,0.92,0.9,17496
heur043_n_300_m_12914,100,1000.0,0.95,0.7,17496
heur043_n_300_m_12914,100,1000.0,0.95,0.9,17496
heur043_n_300_m_12914,100,10000.0,0.92,0.7,17496
heur043_n_300_m_12914,100,10000.0,0.92,0.9,17496
heur043_n_300_m_12914,100,10000.0,0.95,0.7,17496
heur043_n_300_m_12914,100,10000.0,0.95,0.9,17496
heur044_n_300_m_3234,100,100.0,0.92,0.7,3902
heur044_n_300_m_3234,100,100.0,0.92,0.9,3904
heur044_n_300_m_3234,100,100.0,0.95,0.7,3905
heur044_n_300_m_3234,100,100.0,0.95,0.9,3872
heur044_n_300_m_3234,100,1000.0,0.92,0.7,3904
heur044_n_300_m_3234,100,1000.0,0.92,0.9,3905
heur044_n_300_m_3234,100,1000.0,0.95,0.7,3905
heur044_n_300_m_3234,100,1000.0,0.95,0.9,3743
heur044_n_300_m_3234,100,10000.0,0.92,0.7,3826
heur044_n_300_m_3234,100,10000.0,0.92,0.9,3905
heur044_n_300_m_3234,100,10000.0,0.95,0.7,3905
heur044_n_300_m_3234,100,10000.0,0.95,0.9,3903
heur045_n_300_m_6293,100,100.0,0.92,0.7,9565
heur045_n_300_m_6293,100,100.0,0.92,0.9,9545
heur045_n_300_m_6293,100,100.0,0.95,0.7,9510
heur045_n_300_m_6293,100,100.0,0.95,0.9,9330
heur045_n_300_m_6293,100,1000.0,0.92,0.7,9565
heur045_n_300_m_6293,100,1000.0,0.92,0.9,9565
heur045_n_300_m_6293,100,1000.0,0.95,0.7,9565
heur045_n_300_m_6293,100,1000.0,0.95,0.9,9565
heur045_n_300_m_6293,100,10000.0,0.92,0.7,9565
heur045_n_300_m_6293,100,10000.0,0.92,0.9,9565
heur045_n_300_m_6293,100,10000.0,0.95,0.7,9476
heur045_n_300_m_6293,100,10000.0,0.95,0.9,9565
heur046_n_300_m_13150,100,100.0,0.92,0.7,20579
heur046_n_300_m_13150,100,100.0,0.92,0.9,20579
heur046_n_300_m_13150,100,100.0,0.95,0.7,20579
heur046_n_300_m_13150,100,100.0,0.95,0.9,20579
heur046_n_300_m_13150,100,1000.0,0.92,0.7,20579
heur046_n_300_m_13150,100,1000.0,0.92,0.9,20579
heur046_n_300_m_13150,100,1000.0,0.95,0.7,20579
heur046_n_300_m_13150,100,1000.0,0.95,0.9,20579
heur046_n_300_m_13150,100,10000.0,0.92,0.7,20578
heur046_n_300_m_13150,100,10000.0,0.92,0.9,20579
heur046_n_300_m_13150,100,10000.0,0.95,0.7,20579
heur046_n_300_m_13150,100,10000.0,0.95,0.9,20575
heur047_n_300_m_20096,100,100.0,0.92,0.7,26086
heur047_n_300_m_20096,100,100.0,0.92,0.9,25739
heur047_n_300_m_20096,100,100.0,0.95,0.7,25705
heur047_n_300_m_20096,100,100.0,0.95,0.9,26086
heur047_n_300_m_20096,100,1000.0,0.92,0.7,26078
heur047_n_300_m_20096,100,1000.0,0.92,0.9,26086
heur047_n_300_m_20096,100,1000.0,0.95,0.7,26077
heur047_n_300_m_20096,100,1000.0,0.95,0.9,26086
heur047_n_300_m_20096,100,10000.0,0.92,0.7,25661
heur047_n_300_m_20096,100,10000.0,0.92,0.9,25180
heur047_n_300_m_20096,100,10000.0,0.95,0.7,26086
heur047_n_300_m_20096,100,10000.0,0.95,0.9,26086
heur048_n_300_m_14666,100,100.0,0.92,0.7,31416
heur048_n_300_m_14666,100,100.0,0.92,0.9,31416
heur048_n_300_m_14666,100,100.0,0.95,0.7,31416
heur048_n_300_m_14666,100,100.0,0.95,0.9,31416
heur048_n_300_m_14666,100,1000.0,0.92,0.7,31416
heur048_n_300_m_14666,100,1000.0,0.92,0.9,31416
heur048_n_300_m_14666,100,1000.0,0.95,0.7,31416
heur048_n_300_m_14666,100,1000.0,0.95,0.9,31416
heur048_n_300_m_14666,100,10000.0,0.92,0.7,31416
heur048_n_300_m_14666,100,10000.0,0.92,0.9,31416
heur048_n_300_m_14666,100,10000.0,0.95,0.7,31416
heur048_n_300_m_14666,100,10000.0,0.95,0.9,31416
heur052_n_300_m_26628,100,100.0,0.92,0.7,40029
heur052_n_300_m_26628,100,100.0,0.92,0.9,40387
heur052_n_300_m_26628,100,100.0,0.95,0.7,40656
heur052_n_300_m_26628,100,100.0,0.95,0.9,39982
heur052_n_300_m_26628,100,1000.0,0.92,0.7,40459
heur052_n_300_m_26628,100,1000.0,0.92,0.9,41196
heur052_n_300_m_26628,100,1000.0,0.95,0.7,40307
heur052_n_300_m_26628,100,1000.0,0.95,0.9,41851
heur052_n_300_m_26628,100,10000.0,0.92,0.7,38574
heur052_n_300_m_26628,100,10000.0,0.92,0.9,38606
heur052_n_300_m_26628,100,10000.0,0.95,0.7,38534
heur052_n_300_m_26628,100,10000.0,0.95,0.9,38581
heur053_n_300_m_39861,100,100.0,0.92,0.7,11318
heur053_n_300_m_39861,100,100.0,0.92,0.9,11315
heur053_n_300_m_39861,100,100.0,0.95,0.7,12162
heur053_n_300_m_39861,100,100.0,0.95,0.9,12154
heur053_n_300_m_39861,100,1000.0,0.92,0.7,11297
heur053_n_300_m_39861,100,1000.0,0.92,0.9,11291
heur053_n_300_m_39861,100,1000.0,0.95,0.7,11294
heur053_n_300_m_39861,100,1000.0,0.95,0.9,11297
heur053_n_300_m_39861,100,10000.0,0.92,0.7,13567
heur053_n_300_m_39861,100,10000.0,0.92,0.9,11277
heur053_n_300_m_39861,100,10000.0,0.95,0.7,11279
heur053_n_300_m_39861,100,10000.0,0.95,0.9,11269
heur054_n_300_m_2746,100,100.0,0.92,0.7,1671
heur054_n_300_m_2746,100,100.0,0.92,0.9,1671
heur054_n_300_m_2746,100,100.0,0.95,0.7,1671
heur054_n_300_m_2746,100,100.0,0.95,0.9,1671
heur054_n_300_m_2746,100,1000.0,0.92,0.7,1670
heur054_n_300_m_2746,100,1000.0,0.92,0.9,1671
heur054_n_300_m_2746,100,1000.0,0.95,0.7,1666
heur054_n_300_m_2746,100,1000.0,0.95,0.9,1665
heur054_n_300_m_2746,100,10000.0,0.92,0.7,1671
heur054_n_300_m_2746,100,10000.0,0.92,0.9,1671
heur054_n_300_m_2746,100,10000.0,0.95,0.7,1671
heur054_n_300_m_2746,100,10000.0,0.95,0.9,1671
heur055_n_300_m_5164,100,100.0,0.92,0.7,4624
heur055_n_300_m_5164,100,100.0,0.92,0.9,4615
heur055_n_300_m_5164,100,100.0,0.95,0.7,4939
heur055_n_300_m_5164,100,100.0,0.95,0.9,4674
heur055_n_300_m_5164,100,1000.0,0.92,0.7,5103
heur055_n_300_m_5164,100,1000.0,0.92,0.9,5103
heur055_n_300_m_5164,100,1000.0,0.95,0.7,5026
heur055_n_300_m_5164,100,1000.0,0.95,0.9,5103
heur055_n_300_m_5164,100,10000.0,0.92,0.7,5103
heur055_n_300_m_5164,100,10000.0,0.92,0.9,5103
heur055_n_300_m_5164,100,10000.0,0.95,0.7,5103
heur055_n_300_m_5164,100,10000.0,0.95,0.9,5103
heur056_n_300_m_12131,100,100.0,0.92,0.7,13090
heur056_n_300_m_12131,100,100.0,0.92,0.9,13423
heur056_n_300_m_12131,100,100.0,0.95,0.7,13628
heur056_n_300_m_12131,100,100.0,0.95,0.9,13036
heur056_n_300_m_12131,100,1000.0,0.92,0.7,13628
heur056_n_300_m_12131,100,1000.0,0.92,0.9,13105
heur056_n_300_m_12131,100,1000.0,0.95,0.7,13134
heur056_n_300_m_12131,100,1000.0,0.95,0.9,13628
heur056_n_300_m_12131,100,10000.0,0.92,0.7,13455
heur056_n_300_m_12131,100,10000.0,0.92,0.9,13325
heur056_n_300_m_12131,100,10000.0,0.95,0.7,13627
heur056_n_300_m_12131,100,10000.0,0.95,0.9,13090
heur057_n_300_m_2109,100,100.0,0.92,0.7,3194
heur057_n_300_m_2109,100,100.0,0.92,0.9,3194
heur057_n_300_m_2109,100,100.0,0.95,0.7,3193
heur057_n_300_m_2109,100,100.0,0.95,0.9,3196
heur057_n_300_m_2109,100,1000.0,0.92,0.7,3196
heur057_n_300_m_2109,100,1000.0,0.92,0.9,3196
heur057_n_300_m_2109,100,1000.0,0.95,0.7,3196
heur057_n_300_m_2109,100,1000.0,0.95,0.9,3196
heur057_n_300_m_2109,100,10000.0,0.92,0.7,3196
heur057_n_300_m_2109,100,10000.0,0.92,0.9,3196
heur057_n_300_m_2109,100,10000.0,0.95,0.7,3196
heur057_n_300_m_2109,100,10000.0,0.95,0.9,3196
heur058_n_300_m_4010,100,100.0,0.92,0.7,6195
heur058_n_300_m_4010,100,100.0,0.92,0.9,6196
heur058_n_300_m_4010,100,100.0,0.95,0.7,6128
heur058_n_300_m_4010,100,100.0,0.95,0.9,6196
heur058_n_300_m_4010,100,1000.0,0.92,0.7,6098
heur058_n_300_m_4010,100,1000.0,0.92,0.9,6196
heur058_n_300_m_4010,100,1000.0,0.95,0.7,6196
heur058_n_300_m_4010,100,1000.0,0.95,0.9,6196
heur058_n_300_m_4010,100,10000.0,0.92,0.7,6196
heur058_n_300_m_4010,100,10000.0,0.92,0.9,6121
heur058_n_300_m_4010,100,10000.0,0.95,0.7,6196
heur058_n_300_m_4010,100,10000.0,0.95,0.9,6116
heur059_n_300_m_7867,100,100.0,0.92,0.7,13944
heur059_n_300_m_7867,100,100.0,0.92,0.9,13963
heur059_n_300_m_7867,100,100.0,0.95,0.7,13972
heur059_n_300_m_7867,100,100.0,0.95,0.9,13961
heur059_n_300_m_7867,100,1000.0,0.92,0.7,13629
heur059_n_300_m_7867,100,1000.0,0.92,0.9,13970
heur059_n_300_m_7867,100,1000.0,0.95,0.7,13987
heur059_n_300_m_7867,100,1000.0,0.95,0.9,13987
heur059_n_300_m_7867,100,10000.0,0.92,0.7,13590
heur059_n_300_m_7867,100,10000.0,0.92,0.9,13585
heur059_n_300_m_7867,100,10000.0,0.95,0.7,13987
heur059_n_300_m_7867,100,10000.0,0.95,0.9,13987
heur060_n_300_m_12405,100,100.0,0.92,0.7,19864
heur060_n_300_m_12405,100,100.0,0.92,0.9,20189
heur060_n_300_m_12405,100,100.0,0.95,0.7,19945
heur060_n_300_m_12405,100,100.0,0.95,0.9,19997
heur060_n_300_m_12405,100,1000.0,0.92,0.7,20543
heur060_n_300_m_12405,100,1000.0,0.92,0.9,20575
heur060_n_300_m_12405,100,1000.0,0.95,0.7,20328
heur060_n_300_m_12405,100,1000.0,0.95,0.9,20053
heur060_n_300_m_12405,100,10000.0,0.92,0.7,20783
heur060_n_300_m_12405,100,10000.0,0.92,0.9,20763
heur060_n_300_m_12405,100,10000.0,0.95,0.7,20758
heur060_n_300_m_12405,100,10000.0,0.95,0.9,20518
