name,epochs,temperature,alpha,gamma,objective
heur047_n_300_m_20096,100,1000.0,0.95,0.7,25792
heur047_n_300_m_20096,100,1000.0,0.95,0.9,26012
heur047_n_300_m_20096,100,10000.0,0.92,0.7,25092
heur047_n_300_m_20096,100,10000.0,0.92,0.9,24923
heur047_n_300_m_20096,100,10000.0,0.95,0.7,25156
heur047_n_300_m_20096,100,10000.0,0.95,0.9,25962
heur048_n_300_m_14666,100,100.0,0.92,0.7,32909
heur048_n_300_m_14666,100,100.0,0.92,0.9,32909
heur048_n_300_m_14666,100,100.0,0.95,0.7,32701
heur048_n_300_m_14666,100,100.0,0.95,0.9,32909
heur048_n_300_m_14666,100,1000.0,0.92,0.7,32909
heur048_n_300_m_14666,100,1000.0,0.92,0.9,32909
heur048_n_300_m_14666,100,1000.0,0.95,0.7,32909
heur048_n_300_m_14666,100,1000.0,0.95,0.9,32909
heur048_n_300_m_14666,100,10000.0,0.92,0.7,32909
heur048_n_300_m_14666,100,10000.0,0.92,0.9,32894
heur048_n_300_m_14666,100,10000.0,0.95,0.7,32884
heur048_n_300_m_14666,100,10000.0,0.95,0.9,32909
heur052_n_300_m_26628,100,100.0,0.92,0.7,38383
heur052_n_300_m_26628,100,100.0,0.92,0.9,39483
heur052_n_300_m_26628,100,100.0,0.95,0.7,38965
heur052_n_300_m_26628,100,100.0,0.95,0.9,38457
heur052_n_300_m_26628,100,1000.0,0.92,0.7,38625
heur052_n_300_m_26628,100,1000.0,0.92,0.9,39202
heur052_n_300_m_26628,100,1000.0,0.95,0.7,40352
heur052_n_300_m_26628,100,1000.0,0.95,0.9,40352
heur052_n_300_m_26628,100,10000.0,0.92,0.7,38556
heur052_n_300_m_26628,100,10000.0,0.92,0.9,38580
heur052_n_300_m_26628,100,10000.0,0.95,0.7,38566
heur052_n_300_m_26628,100,10000.0,0.95,0.9,38559
heur053_n_300_m_39861,100,100.0,0.92,0.7,11293
heur053_n_300_m_39861,100,100.0,0.92,0.9,14477
heur053_n_300_m_39861,100,100.0,0.95,0.7,12162
heur053_n_300_m_39861,100,100.0,0.95,0.9,11293
heur053_n_300_m_39861,100,1000.0,0.92,0.7,11274
heur053_n_300_m_39861,100,1000.0,0.92,0.9,11293
heur053_n_300_m_39861,100,1000.0,0.95,0.7,11284
heur053_n_300_m_39861,100,1000.0,0.95,0.9,11277
heur053_n_300_m_39861,100,10000.0,0.92,0.7,11270
heur053_n_300_m_39861,100,10000.0,0.92,0.9,11275
heur053_n_300_m_39861,100,10000.0,0.95,0.7,11280
heur053_n_300_m_39861,100,10000.0,0.95,0.9,11273
heur054_n_300_m_2746,100,100.0,0.92,0.7,1613
heur054_n_300_m_2746,100,100.0,0.92,0.9,1613
heur054_n_300_m_2746,100,100.0,0.95,0.7,1613
heur054_n_300_m_2746,100,100.0,0.95,0.9,1613
heur054_n_300_m_2746,100,1000.0,0.92,0.7,1613
heur054_n_300_m_2746,100,1000.0,0.92,0.9,1610
heur054_n_300_m_2746,100,1000.0,0.95,0.7,1613
heur054_n_300_m_2746,100,1000.0,0.95,0.9,1612
heur054_n_300_m_2746,100,10000.0,0.92,0.7,1613
heur054_n_300_m_2746,100,10000.0,0.92,0.9,1613
heur054_n_300_m_2746,100,10000.0,0.95,0.7,1601
heur054_n_300_m_2746,100,10000.0,0.95,0.9,1613
heur055_n_300_m_5164,100,100.0,0.92,0.7,5119
heur055_n_300_m_5164,100,100.0,0.92,0.9,4942
heur055_n_300_m_5164,100,100.0,0.95,0.7,5182
heur055_n_300_m_5164,100,100.0,0.95,0.9,4902
heur055_n_300_m_5164,100,1000.0,0.92,0.7,5292
heur055_n_300_m_5164,100,1000.0,0.92,0.9,5302
heur055_n_300_m_5164,100,1000.0,0.95,0.7,4995
heur055_n_300_m_5164,100,1000.0,0.95,0.9,4952
heur055_n_300_m_5164,100,10000.0,0.92,0.7,4958
heur055_n_300_m_5164,100,10000.0,0.92,0.9,5302
heur055_n_300_m_5164,100,10000.0,0.95,0.7,5294
heur055_n_300_m_5164,100,10000.0,0.95,0.9,4922
heur056_n_300_m_12131,100,100.0,0.92,0.7,12910
heur056_n_300_m_12131,100,100.0,0.92,0.9,12900
heur056_n_300_m_12131,100,100.0,0.95,0.7,12923
heur056_n_300_m_12131,100,100.0,0.95,0.9,12936
heur056_n_300_m_12131,100,1000.0,0.92,0.7,12913
heur056_n_300_m_12131,100,1000.0,0.92,0.9,13438
heur056_n_300_m_12131,100,1000.0,0.95,0.7,13438
heur056_n_300_m_12131,100,1000.0,0.95,0.9,13014
heur056_n_300_m_12131,100,10000.0,0.92,0.7,13438
heur056_n_300_m_12131,100,10000.0,0.92,0.9,13438
heur056_n_300_m_12131,100,10000.0,0.95,0.7,13438
heur056_n_300_m_12131,100,10000.0,0.95,0.9,13438
heur057_n_300_m_2109,100,100.0,0.92,0.7,3354
heur057_n_300_m_2109,100,100.0,0.92,0.9,3364
heur057_n_300_m_2109,100,100.0,0.95,0.7,3364
heur057_n_300_m_2109,100,100.0,0.95,0.9,3364
heur057_n_300_m_2109,100,1000.0,0.92,0.7,3364
heur057_n_300_m_2109,100,1000.0,0.92,0.9,3364
heur057_n_300_m_2109,100,1000.0,0.95,0.7,3357
heur057_n_300_m_2109,100,1000.0,0.95,0.9,3364
heur057_n_300_m_2109,100,10000.0,0.92,0.7,3364
heur057_n_300_m_2109,100,10000.0,0.92,0.9,3364
heur057_n_300_m_2109,100,10000.0,0.95,0.7,3362
heur057_n_300_m_2109,100,10000.0,0.95,0.9,3363
heur058_n_300_m_4010,100,100.0,0.92,0.7,5963
heur058_n_300_m_4010,100,100.0,0.92,0.9,6098
heur058_n_300_m_4010,100,100.0,0.95,0.7,6045
heur058_n_300_m_4010,100,100.0,0.95,0.9,6140
heur058_n_300_m_4010,100,1000.0,0.92,0.7,6139
heur058_n_300_m_4010,100,1000.0,0.92,0.9,6009
heur058_n_300_m_4010,100,1000.0,0.95,0.7,6140
heur058_n_300_m_4010,100,1000.0,0.95,0.9,6075
heur058_n_300_m_4010,100,10000.0,0.92,0.7,6140
heur058_n_300_m_4010,100,10000.0,0.92,0.9,6140
heur058_n_300_m_4010,100,10000.0,0.95,0.7,6086
heur058_n_300_m_4010,100,10000.0,0.95,0.9,6140
heur059_n_300_m_7867,100,100.0,0.92,0.7,13273
heur059_n_300_m_7867,100,100.0,0.92,0.9,13087
heur059_n_300_m_7867,100,100.0,0.95,0.7,13089
heur059_n_300_m_7867,100,100.0,0.95,0.9,13273
heur059_n_300_m_7867,100,1000.0,0.92,0.7,13270
heur059_n_300_m_7867,100,1000.0,0.92,0.9,13152
heur059_n_300_m_7867,100,1000.0,0.95,0.7,13273
heur059_n_300_m_7867,100,1000.0,0.95,0.9,13273
heur059_n_300_m_7867,100,10000.0,0.92,0.7,13238
heur059_n_300_m_7867,100,10000.0,0.92,0.9,13273
heur059_n_300_m_7867,100,10000.0,0.95,0.7,13249
heur059_n_300_m_7867,100,10000.0,0.95,0.9,13273
heur060_n_300_m_12405,100,100.0,0.92,0.7,20823
heur060_n_300_m_12405,100,100.0,0.92,0.9,20818
heur060_n_300_m_12405,100,100.0,0.95,0.7,20690
heur060_n_300_m_12405,100,100.0,0.95,0.9,20845
heur060_n_300_m_12405,100,1000.0,0.92,0.7,20546
heur060_n_300_m_12405,100,1000.0,0.92,0.9,20347
heur060_n_300_m_12405,100,1000.0,0.95,0.7,20964
heur060_n_300_m_12405,100,1000.0,0.95,0.9,20292
heur060_n_300_m_12405,100,10000.0,0.92,0.7,20964
heur060_n_300_m_12405,100,10000.0,0.92,0.9,20345
heur060_n_300_m_12405,100,10000.0,0.95,0.7,20964
heur060_n_300_m_12405,100,10000.0,0.95,0.9,20964
